,Title,Area,Period,URL
9307,어린이베스트셀러뮤지컬 ‘책먹는여우’ - 충주,충북,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000142
9308,뮤지컬［노트르담 드 파리］프렌치 오리지널 내한공연 - 울산,울산시,2015.03.06 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014915
9309,가족블록버스터 뮤지컬 ‘헬로 카봇’ - 광주,광주시,2015.03.06 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000994
9310,뮤지컬-달을 품은 슈퍼맨（대구）,대구시,2015.03.05 ~ 2015.05.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000752
9311,어린이 뮤지컬 “엄지공주” - 대전,대전시,2015.03.04 ~ 2015.04.05,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001984
9312,가족뮤지컬〈누가 내 머리에 똥 쌌어？!〉,서울,2015.03.01 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000512
9313,판타지 가족뮤지컬 “겨울왕국”-양산,경남,2015.03.01 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000877
9314,2015 캐릭터 뮤지컬〈딸기가 좋아〉- 목포,전남,2015.03.01 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000869
9315,어린이뮤지컬 “누가 내 머리에 똥 쌌어？” - 전주,전북,2015.03.01 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000661
9316,홀로그램가족뮤지컬 오즈의마법사 - 청주,충북,2015.03.01 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000543
9317,뮤지컬〈마리 앙투아네트〉- 대전,대전시,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14015128
9318,가족뮤지컬 뽀로로 드림콘서트 - 제주,제주,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014660
9319,라이브 뮤지컬 눈의여왕 - 광주,광주시,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14015106
9320,YAGI Spring Concert (야기 스프링 콘서트) 뮤지컬 배우 배두훈,서울,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001850
9321,라이브 뮤지컬 눈의여왕 - 안산,경기,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000308
9322,2015 EBS애니뮤지컬＂풍선코끼리 발루뽀＂- 화성,경기,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014891
9323,가족뮤지컬〈누가 내 머리에 똥 쌌어？!〉- 인천,인천시,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000329
9324,어린이가족뮤지컬＂겨울왕국＂- 김해,경남,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001093
9325,어린이가족뮤지컬 “겨울왕국” - 경남,경남,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000243
9326,2015 상반기 가족뮤지컬〈신데렐라〉- 당진,충남,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000925
9327,가족뮤지컬 “하늘을 나는 피터팬” - 대전,대전시,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000575
9328,우리아이 상상력 키워주는 감성 뮤지컬＂벌거벗은 임금님＂－제주,제주,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000834
9329,가족뮤지컬〈누가 내 머리에 똥 쌌어？!〉,서울,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000513
9330,2015 가족뮤지컬＂겨울왕국＂- 동두천,경기,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001351
9331,판타지가족뮤지컬＂겨울왕국＂- 평택,경기,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000471
9332,2015 캐릭터 뮤지컬〈딸기가 좋아〉- 부평,인천시,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000903
9333,가족뮤지컬＂백설공주와 일곱난장이＂- 광주,광주시,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000759
9334,어린이 뮤지컬 “겨울왕국” - 익산,전북,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000656
9335,홀로그램가족뮤지컬 오즈의마법사 - 전주,전북,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000072
9336,어린이베스트셀러뮤지컬＇책먹는여우＇- 군산,전북,2015.02.28 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014622
9337,어른이 뮤지컬〈난쟁이들〉,서울,2015.02.27 ~ 2015.04.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000220
9338,뮤지컬〈댄싱인러브〉- 제주,제주,2015.02.27 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014724
9339,뮤지컬 사운드 오브 뮤직 - 의정부,경기,2015.02.27 ~ 2015.02.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014601
9340,2015년 상반기 가족뮤지컬〈미녀와 야수〉,서울,2015.02.28 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013853
9341,가족뮤지컬 〈라푼젤〉-수원,서울,2015.02.26 ~ 2015.05.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001071
9342,어린이가족뮤지컬 “ 겨울왕국 ” - 수원,경기,2015.02.25 ~ 2015.02.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014309
9343,뮤지컬 토크 콘서트 WHO AM I (후엠아이)_21번째 이야기 ‘김순택 배승길 이승현’,서울,2015.02.23 ~ 2015.02.23,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001338
9344,뮤지컬 서커스피자 - 광주,광주시,2015.02.21 ~ 2015.04.05,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000791
9345,어린이가족뮤지컬＂겨울왕국＂- 고양,경기,2015.02.21 ~ 2015.02.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000313
9346,컬투정찬우의 코믹뮤지컬〈프리즌〉- 이수아트홀,서울,2015.02.20 ~ 2016.03.06,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001297
9347,"뮤지컬〈곤,더버스커〉",서울,2015.02.20 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000121
9348,"뮤지컬〈곤,더버스커〉",서울,2015.02.20 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000580
9349,2015 가족뮤지컬 “미녀와야수” - 대구,대구시,2015.02.20 ~ 2015.02.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000662
9350,가족뮤지컬［여우와까마귀］- 대전,대전시,2015.02.14 ~ 2015.04.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001182
9351,(2015 동물뮤지컬) 정글로 간 백설공주 - 부산,부산시,2015.02.14 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000333
9352,가족뮤지컬 ‘프린세스 마리’ - 대구,대구시,2015.02.14 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000209
9353,2015 EBS 애니뮤지컬 풍선코끼리 발루뽀 - 아산,충남,2015.02.14 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014545
9354,어린이가족뮤지컬＂겨울왕국＂- 당진,충남,2015.02.14 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014500
9355,홀로그램가족뮤지컬 오즈의마법사,서울,2015.02.14 ~ 2015.02.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000074
9356,어린이베스트셀러뮤지컬 ‘책먹는여우’ - 의정부,경기,2015.02.14 ~ 2015.02.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000375
9357,가족뮤지컬＂프린세스 공주뮤지컬＂- 아산,충남,2015.02.14 ~ 2015.02.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000750
9358,뮤지컬〈오디션〉,서울,2015.02.13 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000252
9359,뮤지컬〈52blue〉,서울,2015.02.13 ~ 2015.02.16,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000889
9360,뮤지컬 드림걸즈 (DREAMGIRLS),서울,2015.02.26 ~ 2015.05.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000451
9361,뮤지컬 달콤 살벌한 연인 - 진주,경남,2015.02.13 ~ 2015.02.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000739
9362,뮤지컬 사운드 오브 뮤직 - 용인,경기,2015.02.12 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014619
9363,뮤지컬 아가사 AGATHA,서울,2015.02.11 ~ 2015.05.10,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000259
9364,어린이 뮤지컬 “효자가된호랑이” - 대전,대전시,2015.02.11 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001256
9365,고품격힐링뮤지컬［언제는행복하지않은순간이있었나요］- 제주,제주,2015.02.11 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000470
9366,어린이뮤지컬 “말괄량이삐삐” - 서울 금천,서울,2015.02.10 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001203
9367,어린이뮤지컬 “미운아기오리”- 광주,광주시,2015.02.10 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001067
9368,어린이뮤지컬＂알리바바와 도둑들＂- 광주,광주시,2015.02.10 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000943
9369,어린이뮤지컬 “보물섬“ - 울산,울산시,2015.02.10 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001011
9370,2015 가족뮤지컬＂겨울왕국＂- 영주,경북,2015.02.08 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000776
9371,2015가족뮤지컬 “미녀와 야수” - 목포,전남,2015.02.08 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000659
9372,판타지가족뮤지컬＂겨울왕국＂- 대전,대전시,2015.02.08 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000468
9373,뮤지컬〈아보카토〉,서울,2015.02.07 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000213
9374,어린이가족뮤지컬 “겨울왕국” - 나루,서울,2015.02.07 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013117
9375,뮤지컬 올슉업 (ALL STAR ALL SHOOK UP) 대구 공연,대구시,2015.02.07 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014804
9376,뮤지컬〈그날들〉- 인천,인천시,2015.02.07 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014427
9377,라이브 뮤지컬 눈의여왕 - 마산,경남,2015.02.07 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014787
9378,어린이가족뮤지컬＂겨울왕국＂- 원주,강원,2015.02.07 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014404
9379,홀로그램가족뮤지컬 오즈의마법사 - 부천,경기,2015.02.07 ~ 2015.02.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000077
9380,뮤지컬 『헤드윅』 - 군포,경기,2015.02.13 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014762
9381,2015 가족뮤지컬＂미녀와 야수＂- 군산,전북,2015.02.07 ~ 2015.02.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014788
9382,가족뮤지컬＂이상한 나라의 앨리스＂－서산,충남,2015.02.07 ~ 2015.02.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000099
9383,가족뮤지컬＂헨젤과 그레텔＂- 청주,충북,2015.02.07 ~ 2015.02.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014930
9384,뮤지컬〈환타지 오즈의 마법사〉,서울,2015.02.06 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000107
9385,뮤지컬〈빨래〉- 김해,경남,2015.02.06 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014741
9386,포항 어린이 뮤지컬〈꼬꼬마 자동차 로카〉,경북,2015.02.06 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000263
9387,어린이 타악 뮤지컬 ‘우르르쾅쾅 소리탐험대’-연천,경기,2015.02.06 ~ 2015.02.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000081
9388,뮤지컬〈타이거〉,서울,2015.02.05 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014102
9389,어린이를 위한 가족뮤지컬 ‘풍이와 금이의 소리여행’,경기,2015.02.05 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000445
9390,뮤지컬 ON AIR,,2015.02.05 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000669
9391,아동뮤지컬 꼬마돼지 삼형제,서울,2015.02.04 ~ 2015.05.10,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000435
9392,어린이 뮤지컬＂헨젤과 그레텔＂- 대전,대전시,2015.02.04 ~ 2015.03.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001070
9393,뮤지컬 우리 백설공주님,경기,2015.02.03 ~ 2015.02.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000668
9394,조휘의 뮤지컬 토크 콘서트,서울,2015.02.01 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000181
9395,판타지가족뮤지컬＂겨울왕국＂- 제천,충북,2015.02.01 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000448
9396,라이브 뮤지컬 눈의여왕 - 강동,서울,2015.02.01 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014774
9397,라이브 뮤지컬 눈의여왕 - 안양,경기,2015.02.01 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000021
9398,2015 가족뮤지컬＂겨울왕국＂- 거창,경남,2015.02.01 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000710
9399,뮤지컬 그대와영원히 - 서울 -,서울,2015.01.31 ~ 2015.09.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000499
9400,어린이가족뮤지컬〈미녀와야수〉- 수원,경기,2015.02.07 ~ 2015.02.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014407
9401,뮤지컬〈런웨이 비트〉,서울,2015.01.31 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14015117
9402,뮤지컬 ‘너에게 빛의 속도로 간다’,서울,2015.01.31 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014496
9403,뮤지컬〈헤드윅〉10주년 기념 - 대전,대전시,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014031
9404,가족뮤지컬 이상한나라의 앨리스 - 고양,경기,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000098
9405,스테디셀러 가족뮤지컬［도깨비를 빨아버린 우리엄마］- 수원,경기,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014431
9406,어린이가족뮤지컬 “겨울왕국” - 부평,인천시,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013955
9407,어린이가족뮤지컬＂겨울왕국＂- 통영,경남,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000026
9408,김광석 어쿠스틱 뮤지컬 “바람이 불어 오는 곳” - 목포,전남,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014883
9409,캐릭터 뮤지컬＂우당탕탕 아이쿠＂- 대전,대전시,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000083
9410,뮤지컬 왕초 품바 2 - 청주,충북,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14015121
9411,가족뮤지컬〈라푼젤〉- 제주,제주,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013740
9412,가족뮤지컬 사운드오브뮤직 - 울산,울산시,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013690
9413,가족뮤지컬 뽀로로 드림콘서트－울산,울산시,2015.01.31 ~ 2015.02.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013598
9414,가족뮤지컬 공주님의 달,서울,2015.01.31 ~ 2015.01.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000567
9415,뮤지컬〈우리엄마〉- 하남,경기,2015.01.31 ~ 2015.01.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014338
9416,＂2015＂신년특선 가족뮤지컬＂백설공주＂- 안동,경북,2015.01.31 ~ 2015.01.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000338
9417,가족뮤지컬 ‘프린세스 마리’- 대전,대전시,2015.01.31 ~ 2015.01.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014770
9418,가족뮤지컬＂벌거벗은 임금님＂- 청주,충북,2015.01.31 ~ 2015.01.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014932
9419,라이브 뮤지컬 눈의여왕 - 충주,충북,2015.01.31 ~ 2015.01.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014681
9420,강추어린이뮤지컬［야채친구야미］- 부산,부산시,2015.01.31 ~ 2015.08.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000968
9421,뮤지컬〈런웨이 비트〉,서울,2015.01.31 ~ 2015.02.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14015117
9422,뮤지컬 ‘너에게 빛의 속도로 간다’,서울,2015.01.29 ~ 2015.01.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000389
9423,어린이가족뮤지컬 “겨울왕국” - 구리,경기,2015.01.25 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014797
9424,어린이 뮤지컬〈겨울왕국 원작 눈의여왕〉- 인천,인천시,2015.01.25 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014567
9425,라이브 뮤지컬 눈의여왕 - 군산,전북,2015.01.25 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000057
9426,뮤지컬〈헤드윅〉10주년 기념 - 울산,울산시,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013526
9427,뮤지컬“시카고”－진주공연,경남,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013556
9428,어린이가족뮤지컬“겨울왕국”－울산,울산시,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013585
9429,가족영어뮤지컬 테디 - 고양,경기,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014562
9430,2015 EBS애니뮤지컬＂풍선코끼리 발루뽀＂- 용인,경기,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014440
9431,2015가족뮤지컬 “미녀와 야수” - 수원,경기,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014430
9432,가족뮤지컬〈라푼젤〉- 울산,울산시,2015.01.24 ~ 2015.01.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14013739
9433,2015 방학특선 어린이뮤지컬 “백설공주”- 광명,경기,2015.01.24 ~ 2015.01.24,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000133
9434,어린이가족뮤지컬＂겨울왕국＂- 부천,경기,2015.01.24 ~ 2015.01.24,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014286
9435,어린이 가족뮤지컬〈아기돼지〉- 순천,전남,2015.01.24 ~ 2015.01.24,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014298
9436,어린이베스트셀러뮤지컬 ‘책먹는여우’ - 익산,전북,2015.01.24 ~ 2015.01.24,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014387
